datetime,open,high,low,close,volume,is_min,is_max
2024-07-16 15:30:00,234.16,234.35001,232.62,232.94791,5683620,0,0
2024-07-16 16:30:00,232.925,233.7972,232.33,233.545,4383942,0,0
2024-07-16 17:30:00,233.53999,234.55,233.41499,234.39,3187466,0,0
2024-07-16 18:30:00,234.39951,234.86501,234.3,234.55991,3209757,0,0
2024-07-16 19:30:00,234.55,234.98,234.285,234.81,2857260,0,0
2024-07-17 13:30:00,229.48,231.4599,226.64,227.82001,17630432,0,0
2024-07-17 14:30:00,227.8,228.83,227.45,228.62,6106772,0,0
2024-07-17 15:30:00,228.63,229.00999,228.095,228.495,4229799,0,0
2024-07-17 16:30:00,228.485,229.00999,228.14999,228.7,3870619,0,0
2024-07-17 17:30:00,228.67999,229.78,228.25999,229.5191,4477036,0,0
2024-07-17 18:30:00,229.51801,229.8,228.96001,229.14,4776274,0,0
2024-07-17 19:30:00,229.14,229.82001,228.57001,228.88499,6250577,0,0
2024-07-18 13:30:00,230.345,230.44,226.59,227.89,12105218,0,0
2024-07-18 14:30:00,227.87,228.00999,222.78999,222.99001,12807960,0,0
2024-07-18 15:30:00,222.98,224.03,222.45,223.35001,7965624,0,0
2024-07-18 16:30:00,223.35001,225.065,222.47,224.56,6798222,0,0
2024-07-18 17:30:00,224.55,225.2,224.41499,224.6001,5011871,0,0
2024-07-18 18:30:00,224.58,225.07001,223.4509,224.13,4639961,0,0
2024-07-18 19:30:00,224.12,225.14999,223.825,224.19,5051993,0,0
2024-07-19 13:30:00,224.85201,226.8,224.42,225.01421,14532936,0,0
2024-07-19 14:30:00,225.06,225.86,223.8708,223.96001,5147862,0,0
2024-07-19 15:30:00,223.96001,225.05,223.56,223.94501,5582598,0,0
2024-07-19 16:30:00,223.94,224.5799,223.27499,224.46001,3519449,0,0
2024-07-19 17:30:00,224.42999,224.94501,223.86,224.44,3290229,0,0
2024-07-19 18:30:00,224.46001,225.12,223.89,225.00999,3663851,0,0
2024-07-19 19:30:00,225.0,225.0699,224.00999,224.38,5391560,0,0
2024-07-22 13:30:00,227.27,227.78,225.58,226.8,10034749,0,0
2024-07-22 14:30:00,226.80499,227.12511,223.72,223.8299,6311242,0,0
2024-07-22 15:30:00,223.78,224.14,223.09,223.83501,5069673,0,0
2024-07-22 16:30:00,223.83,224.59,223.7,224.39,3586983,0,0
2024-07-22 17:30:00,224.37,225.4201,224.33,225.05,3036671,0,0
2024-07-22 18:30:00,225.06,225.63,224.63,224.67999,4186965,0,0
2024-07-22 19:30:00,224.67999,225.03999,223.78,223.92999,4547672,0,0
2024-07-23 13:30:00,224.39999,225.14,222.67999,224.625,7388967,0,0
2024-07-23 14:30:00,224.64,226.73,224.1006,226.6089,6499237,0,0
2024-07-23 15:30:00,226.61501,226.92999,225.2,225.63989,4621340,0,0
2024-07-23 16:30:00,225.63,225.69991,224.61501,224.72,3440068,0,0
2024-07-23 17:30:00,224.71001,225.03999,224.38,224.53999,2742571,0,0
2024-07-23 18:30:00,224.5724,225.10001,224.328,225.07471,2717902,0,0
2024-07-23 19:30:00,225.06,225.28,224.32001,225.00999,3762733,0,0
2024-07-24 13:30:00,224.0,224.8,220.3,220.89,11171284,0,0
2024-07-24 14:30:00,220.89999,221.03,218.28999,218.675,9222223,0,0
2024-07-24 15:30:00,218.67,218.84,217.13,217.905,6271860,0,0
2024-07-24 16:30:00,217.9099,218.55,217.72,218.0258,4492564,0,0
2024-07-24 17:30:00,218.02,218.86,217.84,218.16,3875716,0,0
2024-07-24 18:30:00,218.16,218.42999,217.7563,217.89,4462246,0,0
2024-07-24 19:30:00,217.88,218.78,217.7,218.57001,7678488,0,0
2024-07-25 13:30:00,219.4899,219.845,214.62,215.81,14511154,0,0
2024-07-25 14:30:00,215.82001,219.39999,215.44009,218.67999,7550272,0,0
2024-07-25 15:30:00,218.68401,220.52,218.11,220.192,5489891,0,0
2024-07-25 16:30:00,220.2,220.85001,219.27,219.42,4035246,0,1
2024-07-25 17:30:00,219.42999,220.48,219.3573,219.88,3151089,0,0
2024-07-25 18:30:00,219.86,220.42,218.617,220.125,3922802,0,0
2024-07-25 19:30:00,220.10001,220.27,217.33,217.49001,5667186,0,0
2024-07-26 13:30:00,218.85001,219.1499,216.00999,217.39999,10822541,0,0
2024-07-26 14:30:00,217.395,218.15401,216.4559,217.9554,4349192,0,0
2024-07-26 15:30:00,217.955,219.02,217.50999,218.69119,4508080,0,0
2024-07-26 16:30:00,218.71001,219.49001,218.71001,219.3045,3100683,0,0
2024-07-26 17:30:00,219.30499,219.3269,217.67999,218.14999,3519375,0,0
2024-07-26 18:30:00,218.16,218.75,217.561,218.605,3261740,0,0
2024-07-26 19:30:00,218.62,218.62,217.13,218.12,4479378,0,0
2024-07-29 13:30:00,216.67999,219.3,215.92999,217.73,9684510,0,0
2024-07-29 14:30:00,217.75,218.69,216.50999,217.14,5007715,0,0
2024-07-29 15:30:00,217.11,218.96001,216.60049,218.545,3349338,0,0
2024-07-29 16:30:00,218.55,219.28,218.375,218.7,2769535,0,0
2024-07-29 17:30:00,218.7,219.0869,218.05,218.35001,2855524,0,0
2024-07-29 18:30:00,218.34,218.75,217.97,218.59,3092834,0,0
