datetime,open,high,low,close,volume,is_min,is_max
2025-09-16 19:30:00,238.94,239.08,238.80499,239.0,197455,0,0
2025-09-16 19:35:00,238.985,239.089,238.9075,239.005,346997,0,0
2025-09-16 19:40:00,239.0,239.1799,238.89,238.94,409467,0,0
2025-09-16 19:45:00,238.95,239.16,238.88,239.00999,314284,0,0
2025-09-16 19:50:00,239.02,239.42,238.61,238.7001,813254,0,0
2025-09-16 19:55:00,238.72,238.75999,238.08009,238.14,18370035,0,0
2025-09-17 13:30:00,238.97,240.10001,238.78999,239.47501,2915952,0,0
2025-09-17 13:35:00,239.5,239.96001,239.31,239.6122,975142,0,0
2025-09-17 13:40:00,239.63969,240.00999,239.37,239.83369,965453,0,0
2025-09-17 13:45:00,239.83,239.84,239.38,239.6729,667184,0,0
2025-09-17 13:50:00,239.6786,239.86,239.45,239.5486,547400,0,0
2025-09-17 13:55:00,239.56,239.75,238.935,239.215,970406,0,0
2025-09-17 14:00:00,239.23,239.71001,239.0675,239.69,649674,0,0
2025-09-17 14:05:00,239.675,239.94,239.42,239.5,555106,0,0
2025-09-17 14:10:00,239.50999,239.72,239.47,239.53,323404,0,0
2025-09-17 14:15:00,239.53,239.89,239.485,239.84,412939,0,0
2025-09-17 14:20:00,239.83,240.00999,239.7,239.75,526900,0,0
2025-09-17 14:25:00,239.74001,239.96001,239.605,239.63,417124,0,0
2025-09-17 14:30:00,239.64,239.84,239.53,239.56911,355888,0,0
2025-09-17 14:35:00,239.56911,239.75999,239.44,239.5901,382462,0,0
2025-09-17 14:40:00,239.59,239.62,239.38,239.47501,255430,0,0
2025-09-17 14:45:00,239.48,239.675,239.46001,239.6615,284142,0,0
2025-09-17 14:50:00,239.66141,239.99001,239.58,239.95,478036,0,0
2025-09-17 14:55:00,239.94,240.00999,239.5235,239.535,405603,0,0
2025-09-17 15:00:00,239.53999,239.63,239.311,239.50999,315075,0,0
2025-09-17 15:05:00,239.5101,239.575,239.42999,239.52499,315037,0,0
2025-09-17 15:10:00,239.5249,239.53,239.25,239.3423,286941,0,0
2025-09-17 15:15:00,239.33501,239.47,239.2,239.3537,275844,0,0
2025-09-17 15:20:00,239.355,239.57001,239.25,239.52,385438,0,0
2025-09-17 15:25:00,239.53,239.62,239.41,239.48,262414,0,0
2025-09-17 15:30:00,239.485,239.78,239.42,239.72549,267928,0,0
2025-09-17 15:35:00,239.7207,239.7357,239.44501,239.50591,208249,0,0
2025-09-17 15:40:00,239.49001,239.55499,239.35001,239.5535,215286,0,0
2025-09-17 15:45:00,239.55,239.60001,239.46519,239.52,500843,0,0
2025-09-17 15:50:00,239.52499,239.52991,239.38,239.45,246056,0,0
2025-09-17 15:55:00,239.44501,239.69,239.42999,239.5527,348729,0,0
2025-09-17 16:00:00,239.56,239.6199,239.31,239.35001,237742,0,0
2025-09-17 16:05:00,239.345,239.46001,239.28,239.38499,246661,0,0
2025-09-17 16:10:00,239.38,239.515,239.28,239.515,177003,0,0
2025-09-17 16:15:00,239.50999,239.66499,239.495,239.535,276525,0,0
2025-09-17 16:20:00,239.535,239.59,239.505,239.55,245728,0,0
2025-09-17 16:25:00,239.55499,239.69,239.52,239.6743,199921,0,0
2025-09-17 16:30:00,239.67999,239.7683,239.60001,239.63,360473,0,0
2025-09-17 16:35:00,239.6342,239.77,239.59,239.61501,200142,0,0
2025-09-17 16:40:00,239.61501,239.62,239.41,239.52,304149,0,0
2025-09-17 16:45:00,239.52,239.5455,239.35001,239.505,229689,0,0
2025-09-17 16:50:00,239.5,239.7,239.4149,239.44501,254447,0,0
2025-09-17 16:55:00,239.45,239.60001,239.435,239.58501,445477,0,0
2025-09-17 17:00:00,239.58501,239.62,239.49899,239.565,182367,0,0
2025-09-17 17:05:00,239.565,239.62,239.495,239.57001,171211,0,0
2025-09-17 17:10:00,239.575,239.58,239.465,239.496,193805,0,0
2025-09-17 17:15:00,239.5,239.565,239.46001,239.56,153442,0,0
2025-09-17 17:20:00,239.565,239.605,239.45,239.4642,197749,0,0
2025-09-17 17:25:00,239.47,239.57001,239.39999,239.52,199672,0,0
2025-09-17 17:30:00,239.52,239.62,239.48,239.56,188258,0,0
2025-09-17 17:35:00,239.56,239.60001,239.32671,239.33,207845,0,0
2025-09-17 17:40:00,239.32001,239.36,238.97,239.0,487308,0,0
2025-09-17 17:45:00,239.0,239.21001,238.99001,239.11031,271718,0,0
2025-09-17 17:50:00,239.11501,239.27,238.925,238.98,351711,0,0
2025-09-17 17:55:00,238.9828,239.48,238.95,239.44,283386,0,0
2025-09-17 18:00:00,239.42999,239.82001,239.21001,239.56,529302,0,0
2025-09-17 18:05:00,239.56,239.67,239.37,239.4554,385093,0,0
2025-09-17 18:10:00,239.47,239.58,238.86,238.875,524706,0,0
2025-09-17 18:15:00,238.8701,238.9019,238.52,238.53011,528082,0,0
2025-09-17 18:20:00,238.53999,239.35001,238.45,239.25,483970,0,0
2025-09-17 18:25:00,239.2572,239.60001,239.2572,239.56,328670,0,0
2025-09-17 18:30:00,239.55,239.63,239.00999,239.07001,374758,0,0
2025-09-17 18:35:00,239.08501,239.25,238.58,238.61,527314,0,0
2025-09-17 18:40:00,238.60001,239.0699,238.33,238.56509,623195,0,0
2025-09-17 18:45:00,238.62,238.64,237.89,238.30679,609500,0,0
2025-09-17 18:50:00,238.28999,238.36,237.7301,237.9044,561808,0,0
2025-09-17 18:55:00,237.92999,238.63,237.89999,238.58099,538855,0,0
2025-09-17 19:00:00,238.58,239.03999,238.52,238.92999,477725,0,0
2025-09-17 19:05:00,238.98,239.38989,238.85001,239.25,494506,0,0
2025-09-17 19:10:00,239.27,239.46001,238.74001,238.85001,462012,0,1
2025-09-17 19:15:00,238.86,239.2999,238.83,239.03,471768,0,0
2025-09-17 19:20:00,239.02499,239.30499,238.89999,239.14011,388833,0,0
2025-09-17 19:25:00,239.17,239.39,239.0,239.26289,379945,0,0
2025-09-17 19:30:00,239.27,239.28,238.765,238.89,446639,0,0
2025-09-17 19:35:00,238.91,239.24001,238.88451,239.03999,420957,0,0
2025-09-17 19:40:00,239.05,239.1165,238.83,238.95,442298,0,0
2025-09-17 19:45:00,238.92999,239.0201,238.66,238.8376,429087,0,0
2025-09-17 19:50:00,238.84,238.96001,238.48,238.71001,699569,0,0
2025-09-17 19:55:00,238.71001,239.02,238.64999,238.97,1787645,0,0
