datetime,open,high,low,close,volume
2024-09-11 16:00:00,219.69991,220.8,219.64999,220.674,1103830
2024-09-11 16:15:00,220.69,220.95,220.23,220.83521,826993
2024-09-11 16:30:00,220.86,221.3299,220.62,220.66,719066
2024-09-11 16:45:00,220.705,221.10001,220.50999,221.0728,536172
2024-09-11 17:00:00,221.07001,221.85001,221.0,221.40891,932350
2024-09-11 17:15:00,221.39999,221.42999,220.99001,221.2097,658721
2024-09-11 17:30:00,221.22,221.37,220.84,221.08,840418
2024-09-11 17:45:00,221.10001,221.59,220.91991,221.08,944634
2024-09-11 18:00:00,221.07001,221.39999,220.86,221.19119,791067
2024-09-11 18:15:00,221.22,221.7,220.89999,221.62,919446
2024-09-11 18:30:00,221.64999,221.78999,221.14999,221.515,1087656
2024-09-11 18:45:00,221.52,221.60001,221.23,221.45,763774
2024-09-11 19:00:00,221.44,221.57001,221.27,221.36501,959779
2024-09-11 19:15:00,221.36,221.97,221.11,221.97,1474459
2024-09-11 19:30:00,221.955,222.12,221.67999,222.09,1442335
2024-09-11 19:45:00,222.06,223.0,221.98,222.86,4089053
2024-09-12 13:30:00,222.0,222.05,220.75,221.05,3256139
2024-09-12 13:45:00,221.03,221.14999,219.82001,221.03,2074557
2024-09-12 14:00:00,221.03999,221.95,220.94,221.935,1542045
2024-09-12 14:15:00,222.06,222.37939,221.97,222.07001,1323296
2024-09-12 14:30:00,222.0712,222.37,221.09,221.845,1025058
2024-09-12 14:45:00,221.99001,222.27,221.53999,221.8,950158
2024-09-12 15:00:00,221.81,223.0675,221.67999,222.73,1438746
2024-09-12 15:15:00,222.72,222.7728,221.69,221.89999,954553
2024-09-12 15:30:00,221.89999,222.53999,221.78,221.98,816322
2024-09-12 15:45:00,221.97,222.14999,221.77,221.97501,460706
2024-09-12 16:00:00,221.98,222.2,221.845,221.98,426378
2024-09-12 16:15:00,221.98,222.0,221.62,221.92999,585802
2024-09-12 16:30:00,221.95,221.9899,221.71001,221.88,436537
2024-09-12 16:45:00,221.88,222.5399,221.815,222.5,638524
2024-09-12 17:00:00,222.49001,222.84,222.42999,222.795,599435
2024-09-12 17:15:00,222.8,223.05,222.58,222.62,775522
2024-09-12 17:30:00,222.60001,223.23,222.58,222.8299,853397
2024-09-12 17:45:00,222.83,223.16,222.82001,223.075,648778
2024-09-12 18:00:00,223.09,223.17,222.78999,222.81461,747128
2024-09-12 18:15:00,222.82001,223.17,222.7,223.14011,679623
2024-09-12 18:30:00,223.14,223.53999,222.89999,223.38,775374
2024-09-12 18:45:00,223.38,223.53,222.16,223.19,1340050
2024-09-12 19:00:00,223.17999,223.5,222.99001,223.22,768089
2024-09-12 19:15:00,223.22,223.30499,222.655,222.94,955999
2024-09-12 19:30:00,222.92999,223.349,222.82001,223.255,1061185
2024-09-12 19:45:00,223.25,223.3,222.44,222.87,4175272
2024-09-13 13:30:00,223.0,223.14,222.28,222.58,4090551
2024-09-13 13:45:00,222.47,223.14,222.38,222.52,2031790
2024-09-13 14:00:00,222.5,223.39,222.19,223.0,1826179
2024-09-13 14:15:00,223.11,223.125,222.36,222.37,1640455
2024-09-13 14:30:00,222.35001,222.75,221.91,222.71001,1246458
2024-09-13 14:45:00,222.69321,223.19991,222.67999,223.16,1063432
2024-09-13 15:00:00,223.17999,223.75,223.14011,223.59109,1383623
2024-09-13 15:15:00,223.595,223.675,223.23,223.545,799452
2024-09-13 15:30:00,223.545,223.71001,223.33501,223.48399,692811
2024-09-13 15:45:00,223.49001,223.849,223.49001,223.81,827924
2024-09-13 16:00:00,223.8,223.99001,223.245,223.25999,790718
2024-09-13 16:15:00,223.25999,223.47,223.05499,223.3101,513892
2024-09-13 16:30:00,223.32001,223.49989,223.24001,223.32001,459885
2024-09-13 16:45:00,223.32001,223.94501,223.22,223.88,741994
2024-09-13 17:00:00,223.88,224.03,223.75,223.8,620614
2024-09-13 17:15:00,223.81,223.96001,223.42,223.5838,504341
2024-09-13 17:30:00,223.58,223.74001,223.32001,223.69,565223
2024-09-13 17:45:00,223.67999,223.806,223.56,223.69,530056
2024-09-13 18:00:00,223.7,224.02,223.09,223.55,899593
2024-09-13 18:15:00,223.53999,223.58,222.85001,223.0,950721
2024-09-13 18:30:00,222.995,223.05,222.55,222.66,815142
2024-09-13 18:45:00,222.6552,222.74001,222.41,222.47009,695389
2024-09-13 19:00:00,222.465,222.60719,222.33121,222.4258,841091
2024-09-13 19:15:00,222.4202,222.75,222.38,222.534,799119
2024-09-13 19:30:00,222.53999,222.8,222.31,222.77,1134132
2024-09-13 19:45:00,222.75999,222.843,222.33,222.46001,3292135
2024-09-16 13:30:00,216.47,216.52,213.92,215.19,11842428
2024-09-16 13:45:00,215.09,216.00999,214.78,215.19501,3902062
2024-09-16 14:00:00,215.17999,217.2,215.14,217.16499,3319248
2024-09-16 14:15:00,217.16,217.2,216.22,216.66,2326558
2024-09-16 14:30:00,216.64011,216.91499,215.64,215.705,2206483
2024-09-16 14:45:00,215.7101,215.85001,215.02,215.3,2058132
2024-09-16 15:00:00,215.28999,215.94,214.84,215.75,2229440
2024-09-16 15:15:00,215.69,216.58,215.56,216.5565,1668031
2024-09-16 15:30:00,216.55,216.58,215.58,215.58,1384977
2024-09-16 15:45:00,215.58,216.14999,215.5,215.955,1002040
2024-09-16 16:00:00,215.97,216.05,215.39999,215.47501,965150
2024-09-16 16:15:00,215.47501,215.49001,214.91,215.39999,1500354
2024-09-16 16:30:00,215.39,215.45,214.9201,215.1656,1034177
2024-09-16 16:45:00,215.16,215.71001,215.12,215.59,968287
2024-09-16 17:00:00,215.5856,215.85941,215.52,215.72,826400
2024-09-16 17:15:00,215.74001,215.98,215.60001,215.965,919278
2024-09-16 17:30:00,215.96001,216.14999,215.75,216.06,1058012
2024-09-16 17:45:00,216.10001,216.39999,216.08,216.22,890516
2024-09-16 18:00:00,216.215,216.49001,216.11,216.27,901384
2024-09-16 18:15:00,216.265,216.52,216.22,216.42999,756978
2024-09-16 18:30:00,216.425,216.45,216.28101,216.31,834150
2024-09-16 18:45:00,216.32001,216.4498,215.98,216.39999,1107925
2024-09-16 19:00:00,216.405,216.4668,216.13,216.1602,1035132
2024-09-16 19:15:00,216.16,216.28999,215.92,216.22501,1166960
2024-09-16 19:30:00,216.22501,216.7,216.22,216.52499,1713808
2024-09-16 19:45:00,216.53,216.60001,216.17999,216.3,3518416
2024-09-17 13:30:00,215.5,216.28999,214.5,216.075,5697305
2024-09-17 13:45:00,216.06,216.56,215.55,216.22,2305155
2024-09-17 14:00:00,216.24001,216.44991,215.72,215.9799,1950603
2024-09-17 14:15:00,215.95,216.53,215.62,216.42,1584439
2024-09-17 14:30:00,216.39999,216.7,216.0,216.47,1565584
2024-09-17 14:45:00,216.6375,216.89999,215.89,216.1299,1575571
2024-09-17 15:00:00,216.105,216.36,215.96001,216.28999,1042055
2024-09-17 15:15:00,216.295,216.465,216.03,216.205,903709
2024-09-17 15:30:00,216.21001,216.42,216.11,216.3799,936334
2024-09-17 15:45:00,216.36501,216.84,216.36501,216.5901,1214975
2024-09-17 16:00:00,216.60001,216.63,216.09,216.2701,938481
2024-09-17 16:15:00,216.27,216.27499,215.50999,215.75999,1473579
2024-09-17 16:30:00,215.77,216.23,215.5,216.00999,1127322
2024-09-17 16:45:00,215.9971,216.09,215.23,215.795,1423472
2024-09-17 17:00:00,215.81,216.11,215.63,215.98,849210
2024-09-17 17:15:00,215.99001,216.215,215.7802,216.17,1529349
2024-09-17 17:30:00,216.16,216.39,215.28999,215.38,785382
2024-09-17 17:45:00,215.36,216.16,215.06,216.1301,969816
2024-09-17 18:00:00,216.14,216.39,216.06,216.132,712172
2024-09-17 18:15:00,216.14,216.325,215.89999,216.14999,737226
2024-09-17 18:30:00,216.14,216.161,215.86,215.946,735282
2024-09-17 18:45:00,215.94,216.00999,215.3,215.84,879161
2024-09-17 19:00:00,215.8226,216.246,215.72009,216.235,924293
2024-09-17 19:15:00,216.23,216.62,216.13,216.61,1389413
2024-09-17 19:30:00,216.60001,216.74001,216.17,216.425,1427332
2024-09-17 19:45:00,216.42,216.85001,216.31,216.85001,3306195
2024-09-18 13:30:00,218.25,219.52991,218.1722,219.07001,5228964
2024-09-18 13:45:00,219.06,219.39999,218.46001,219.2,2129148
2024-09-18 14:00:00,219.21001,219.95,218.98,219.91,2147162
2024-09-18 14:15:00,219.92,220.735,219.215,220.735,2214516
2024-09-18 14:30:00,220.7301,221.61,220.46001,221.53999,2741042
2024-09-18 14:45:00,221.535,221.5694,220.86,220.92999,2234051
2024-09-18 15:00:00,220.935,221.3999,220.72,220.91,1686757
2024-09-18 15:15:00,220.92,220.94501,220.25101,220.63,1494998
2024-09-18 15:30:00,220.64,220.655,219.75999,219.84,1493043
2024-09-18 15:45:00,219.85001,220.0885,219.52,219.6115,1223187
2024-09-18 16:00:00,219.61,220.38,219.55,220.32001,905726
2024-09-18 16:15:00,220.32159,220.8699,220.32159,220.81,1108487
2024-09-18 16:30:00,220.8,221.0,220.25999,220.8,1127869
2024-09-18 16:45:00,220.795,221.35001,220.73,221.285,1167351
2024-09-18 17:00:00,221.285,221.34,220.88,221.00999,1052511
2024-09-18 17:15:00,221.02,221.32001,220.90089,221.2101,1315478
2024-09-18 17:30:00,221.22,221.52,220.66,220.89,1089150
2024-09-18 17:45:00,220.89999,220.9687,220.37,220.68159,1005620
2024-09-18 18:00:00,220.63,222.7,219.92999,221.09,3457613
2024-09-18 18:15:00,221.17999,222.23,220.97,221.4073,1864726
2024-09-18 18:30:00,221.4959,221.85001,219.84,220.315,1888482
2024-09-18 18:45:00,220.25,221.25,220.05,220.05009,1427224
2024-09-18 19:00:00,220.048,220.5069,218.92999,220.39999,2194495
2024-09-18 19:15:00,220.35001,221.77,219.45,221.5,1798927
2024-09-18 19:30:00,221.53999,221.81,220.75,220.8,1909714
2024-09-18 19:45:00,220.82001,221.05,219.88,220.69,4337992
2024-09-19 13:30:00,225.0,226.86,224.64,226.81,7010104
2024-09-19 13:45:00,227.215,227.42,226.69,227.31,4079822
2024-09-19 14:00:00,227.28999,228.73,227.25,228.71001,3813058
2024-09-19 14:15:00,228.61,229.60001,228.42999,229.495,3337753
2024-09-19 14:30:00,229.59,229.74001,228.73,228.96001,2715629
2024-09-19 14:45:00,228.77,228.89,227.7601,227.9402,2074222
2024-09-19 15:00:00,227.94,228.42,227.66,228.235,2071145
2024-09-19 15:15:00,228.22501,228.75,228.0213,228.49001,1985332
2024-09-19 15:30:00,228.4846,228.75,228.0,228.52,2301804
2024-09-19 15:45:00,228.49001,228.8699,228.17,228.37,1009771
2024-09-19 16:00:00,228.37,229.05499,228.28,228.73,1021035
2024-09-19 16:15:00,228.72501,229.17999,228.56,228.995,1396984
2024-09-19 16:30:00,228.99001,229.17,228.78999,229.05,1082810
2024-09-19 16:45:00,229.0401,229.33,229.02,229.17999,986338
2024-09-19 17:00:00,229.17999,229.25,228.72079,228.97,890157
2024-09-19 17:15:00,228.97,229.19611,228.87,229.1701,1139050
2024-09-19 17:30:00,229.1769,229.25999,228.97,229.19501,846092
2024-09-19 17:45:00,229.1969,229.4557,229.14999,229.38,1257535
2024-09-19 18:00:00,229.38,229.44,229.07961,229.07961,930249
2024-09-19 18:15:00,229.084,229.09,228.39999,228.87,1376565
2024-09-19 18:30:00,228.87,229.07001,228.8,228.98,974084
2024-09-19 18:45:00,228.98,229.3299,228.7601,229.32001,1024834
2024-09-19 19:00:00,229.32001,229.4299,229.10001,229.198,1129404
2024-09-19 19:15:00,229.2,229.49001,228.84,229.46719,1686979
2024-09-19 19:30:00,229.46001,229.59,229.08501,229.16499,1787714
2024-09-19 19:45:00,229.155,229.48,228.28999,228.82001,5589017
2024-09-20 13:30:00,230.13,231.16,229.3011,229.655,17685487
2024-09-20 13:45:00,229.75011,230.39,229.50999,230.0,4978218
2024-09-20 14:00:00,230.0,230.3573,229.61,229.81,2304026
2024-09-20 14:15:00,229.81,230.07001,229.37,230.0345,4016802
2024-09-20 14:30:00,230.03,230.58,229.58,230.504,2400390
2024-09-20 14:45:00,230.47,230.55,229.89999,230.30499,1948842
2024-09-20 15:00:00,230.30499,230.485,229.62,229.64,1781247
2024-09-20 15:15:00,229.642,230.21001,229.2,229.77,9233871
2024-09-20 15:30:00,229.75999,230.7,229.74001,230.625,2666714
2024-09-20 15:45:00,230.63,230.94991,230.39999,230.81,1866619
2024-09-20 16:00:00,230.8,231.48,230.75,231.34399,1930098
2024-09-20 16:15:00,231.34399,231.74001,231.1501,231.73,1451288
2024-09-20 16:30:00,231.72,231.75,231.33009,231.53,1452643
2024-09-20 16:45:00,231.53,231.92,231.46001,231.845,1520476
2024-09-20 17:00:00,231.845,231.89999,231.35001,231.67101,1636955
2024-09-20 17:15:00,231.6851,231.72,230.61,230.75,1875809
2024-09-20 17:30:00,230.74001,231.25999,230.6539,230.66499,1638200
2024-09-20 17:45:00,230.64999,230.98,230.61,230.66499,1803219
2024-09-20 18:00:00,230.66499,230.78,229.60001,230.08,2574185
2024-09-20 18:15:00,230.08051,230.2,229.60001,229.77721,1854876
2024-09-20 18:30:00,229.77,230.28,229.5,229.961,2348517
2024-09-20 18:45:00,229.966,231.61,229.94,231.48,3044056
2024-09-20 19:00:00,231.478,231.61,231.2,231.44501,2500102
2024-09-20 19:15:00,231.44501,232.0,231.39999,231.97501,2654287
2024-09-20 19:30:00,231.97501,233.09,231.8112,232.91,5287864
2024-09-20 19:45:00,232.89999,232.92,227.62,228.53,20254248
2024-09-23 13:30:00,227.34,227.84,225.86,227.30499,7058100
2024-09-23 13:45:00,227.28999,227.8,226.89,226.935,2191568
2024-09-23 14:00:00,226.935,227.2393,226.28999,226.5,2050563
2024-09-23 14:15:00,226.52,228.07001,226.465,228.00999,2071626
2024-09-23 14:30:00,228.00999,228.39,227.63,228.30949,1631895
2024-09-23 14:45:00,228.31,229.45,228.23,228.705,2823898
2024-09-23 15:00:00,228.7001,228.88,228.56,228.67,1156746
2024-09-23 15:15:00,228.66,228.8,228.25999,228.6534,915361
2024-09-23 15:30:00,228.66,228.89999,228.28,228.28,811045
2024-09-23 15:45:00,228.28,228.48,228.10001,228.34,750634
2024-09-23 16:00:00,228.3389,228.3389,227.35001,227.5127,943784
2024-09-23 16:15:00,227.515,227.52,226.92999,226.94,1070305
2024-09-23 16:30:00,226.94,227.41,226.75,226.89,793623
2024-09-23 16:45:00,226.89,227.0499,226.67999,226.7605,768763
2024-09-23 17:00:00,226.77,227.13989,226.63,226.86,990936
2024-09-23 17:15:00,226.86,227.05,226.6201,226.74001,675306
2024-09-23 17:30:00,226.74899,226.98,226.50999,226.56,790517
2024-09-23 17:45:00,226.56,227.14,226.55,227.10001,798777
2024-09-23 18:00:00,227.08,227.17999,226.75,226.76801,638476
2024-09-23 18:15:00,226.75,226.89999,226.61,226.67999,693722
2024-09-23 18:30:00,226.69,226.75999,226.52,226.6113,533397
2024-09-23 18:45:00,226.62,226.7572,226.485,226.67999,663740
2024-09-23 19:00:00,226.67999,226.705,225.89999,226.00999,1181021
2024-09-23 19:15:00,226.00999,226.38989,226.0,226.28999,1247455
2024-09-23 19:30:00,226.28,226.7,225.8744,225.99001,1627123
2024-09-23 19:45:00,225.99001,226.64,225.81,226.45,2770330
2024-09-24 13:30:00,228.645,229.35001,227.27,227.33,3366926
2024-09-24 13:45:00,227.33,227.94,227.17,227.41,1327240
2024-09-24 14:00:00,227.41,227.42999,226.42999,226.48,1800788
2024-09-24 14:15:00,226.48,226.83,226.05,226.07001,1091115
2024-09-24 14:30:00,226.07001,226.35001,225.74001,225.995,1424904
2024-09-24 14:45:00,225.98,227.3,225.955,227.185,1215826
2024-09-24 15:00:00,227.1857,227.48,227.14,227.37,935844
2024-09-24 15:15:00,227.38,227.4704,226.92999,227.0121,579336
2024-09-24 15:30:00,227.02,227.12,226.7,226.85629,586651
2024-09-24 15:45:00,226.83,227.61501,226.81,227.45,750622
2024-09-24 16:00:00,227.465,227.7394,227.46001,227.72,523591
2024-09-24 16:15:00,227.71001,227.71001,227.44,227.55,1023709
2024-09-24 16:30:00,227.53999,227.75999,227.33,227.43719,538223
2024-09-24 16:45:00,227.44501,227.55,226.97,227.0,517518
2024-09-24 17:00:00,227.0195,227.1899,226.81,227.08,551428
2024-09-24 17:15:00,227.08501,227.2999,227.02,227.24001,542010
2024-09-24 17:30:00,227.2422,227.48,227.14999,227.298,477638
2024-09-24 17:45:00,227.3,227.42999,227.19,227.28999,481088
2024-09-24 18:00:00,227.32001,227.39,226.89999,227.145,464759
2024-09-24 18:15:00,227.1499,227.15981,226.81,226.8791,531854
2024-09-24 18:30:00,226.87,227.05881,226.53999,226.92999,542008
2024-09-24 18:45:00,226.92999,226.985,226.71001,226.87,460820
2024-09-24 19:00:00,226.86,226.99989,226.84,226.895,454114
2024-09-24 19:15:00,226.89,227.09,226.86501,227.026,542614
2024-09-24 19:30:00,227.03999,227.25,227.00999,227.06,1275637
2024-09-24 19:45:00,227.0899,227.5,226.37,227.36,3381322
2024-09-25 13:30:00,225.25,226.05,224.61,225.57001,4192989
2024-09-25 13:45:00,225.59,226.97,225.55,226.89,1682408
2024-09-25 14:00:00,226.895,227.28999,226.61,227.13,1272944
2024-09-25 14:15:00,227.11,227.21001,226.13,226.38499,1325796
2024-09-25 14:30:00,226.27,226.60001,226.2,226.39999,1300796
2024-09-25 14:45:00,226.53999,226.7999,226.33099,226.371,892903
2024-09-25 15:00:00,226.3799,226.64999,226.02,226.1111,748661
2024-09-25 15:15:00,226.11,226.13,225.38,225.45,1163370
2024-09-25 15:30:00,225.39999,225.882,225.32001,225.76401,924649
2024-09-25 15:45:00,225.7699,225.7699,225.32001,225.50999,713211
2024-09-25 16:00:00,225.53,225.61501,225.39,225.50011,524490
2024-09-25 16:15:00,225.52,225.9899,225.45889,225.8701,611179
2024-09-25 16:30:00,225.86,226.02,225.64999,225.69501,474827
2024-09-25 16:45:00,225.69,225.88,225.53999,225.7999,974570
2024-09-25 17:00:00,225.8,225.8817,225.271,225.42,761205
2024-09-25 17:15:00,225.42,225.63,225.27,225.36,565477
2024-09-25 17:30:00,225.35001,225.45,225.03,225.11,649314
2024-09-25 17:45:00,225.09,225.1899,224.82001,224.96001,1129039
2024-09-25 18:00:00,224.97,225.09,224.09,224.14999,1600543
2024-09-25 18:15:00,224.1501,224.89999,224.03,224.89999,1172185
2024-09-25 18:30:00,224.89,225.0,224.765,224.965,718136
2024-09-25 18:45:00,224.965,225.10001,224.925,224.9355,669585
2024-09-25 19:00:00,224.92999,225.13,224.91,225.075,664827
2024-09-25 19:15:00,225.08,225.32001,224.99001,225.2599,697556
2024-09-25 19:30:00,225.25,225.50999,225.19,225.325,1061472
2024-09-25 19:45:00,225.34,226.44,225.33,226.31,2991332
2024-09-26 13:30:00,227.0,227.0997,225.91,225.95,3863369
2024-09-26 13:45:00,226.0,226.67999,225.89,226.52,1770473
2024-09-26 14:00:00,226.50999,226.95,226.05,226.64,1322660
2024-09-26 14:15:00,226.63,227.07001,226.4633,226.89999,909151
2024-09-26 14:30:00,226.91,228.07001,226.53,228.00661,1863971
2024-09-26 14:45:00,228.03,228.5,227.1501,227.16,1736557
2024-09-26 15:00:00,227.19,227.94,227.03,227.14999,1105723
2024-09-26 15:15:00,227.145,227.3999,226.8501,227.38969,944134
2024-09-26 15:30:00,227.38651,227.44,226.67999,227.39,1354960
2024-09-26 15:45:00,227.38,227.82001,227.14999,227.7,701211
2024-09-26 16:00:00,227.69,227.7,227.08701,227.12,488073
2024-09-26 16:15:00,227.14999,227.4285,227.01401,227.31,448134
2024-09-26 16:30:00,227.315,227.37,226.998,227.32001,348022
2024-09-26 16:45:00,227.325,227.39999,227.10001,227.2567,400742
2024-09-26 17:00:00,227.24001,227.28999,226.92999,226.95,482387
2024-09-26 17:15:00,226.9606,227.19991,226.67,227.155,588216
2024-09-26 17:30:00,227.155,227.48,227.14999,227.45,612067
2024-09-26 17:45:00,227.44,227.49001,227.05499,227.13499,559291
2024-09-26 18:00:00,227.14999,227.37,226.97099,227.3201,535416
2024-09-26 18:15:00,227.34,227.71001,227.33,227.705,563592
2024-09-26 18:30:00,227.71001,227.84,227.60001,227.6364,481519
2024-09-26 18:45:00,227.6201,227.8414,227.53,227.765,697173
2024-09-26 19:00:00,227.78,227.86501,227.61,227.8,565301
2024-09-26 19:15:00,227.78999,227.78999,227.46201,227.575,643950
2024-09-26 19:30:00,227.58,227.78999,227.33,227.37,833915
2024-09-26 19:45:00,227.37,227.74001,226.99001,227.62,3100534
2024-09-27 13:30:00,229.0,229.2999,227.99001,228.05991,3030651
2024-09-27 13:45:00,228.06,229.2,228.06,228.8,1452998
2024-09-27 14:00:00,228.81,229.52,228.78,229.03999,1592896
2024-09-27 14:15:00,229.03999,229.2699,228.84,228.965,998486
2024-09-27 14:30:00,228.965,229.00999,228.5,228.57201,1018856
2024-09-27 14:45:00,228.5731,229.07001,228.56,228.64,790271
2024-09-27 15:00:00,228.64,228.64,227.9373,228.16299,1058020
2024-09-27 15:15:00,228.16,228.24001,227.84,228.13,1204277
2024-09-27 15:30:00,228.12,228.25,227.67,228.11,646609
2024-09-27 15:45:00,228.13,228.17,227.3,227.50999,1476680
2024-09-27 16:00:00,227.50999,227.95,227.44,227.69,589144
2024-09-27 16:15:00,227.7001,228.25,227.6431,228.14999,626925
2024-09-27 16:30:00,228.14,228.34,228.052,228.30991,415492
2024-09-27 16:45:00,228.28999,228.32829,228.02,228.32001,444536
2024-09-27 17:00:00,228.34,228.62,228.0183,228.05,613998
2024-09-27 17:15:00,228.065,228.16,227.92,227.995,440183
2024-09-27 17:30:00,227.99001,228.1487,227.81,228.05499,426746
2024-09-27 17:45:00,228.07001,228.38409,227.88,228.36501,435451
2024-09-27 18:00:00,228.36,228.52,227.89999,227.9521,587054
2024-09-27 18:15:00,227.95,228.14,227.83,227.895,559445
2024-09-27 18:30:00,227.89999,227.9314,227.53,227.8,621164
2024-09-27 18:45:00,227.78999,228.19,227.78999,228.1066,464024
2024-09-27 19:00:00,228.11,228.12,227.86,227.935,495354
2024-09-27 19:15:00,227.92999,228.13,227.66409,227.81,584614
2024-09-27 19:30:00,227.82001,227.88,227.55,227.69,700912
2024-09-27 19:45:00,227.69,228.0,227.55,227.82001,3002242
2024-09-30 13:30:00,231.0,232.3412,230.94,231.53999,7113322
2024-09-30 13:45:00,231.55499,231.89999,230.72,230.925,1796420
2024-09-30 14:00:00,230.925,231.33,230.53999,230.632,1368732
2024-09-30 14:15:00,230.64,231.0,230.31,230.98,1509043
2024-09-30 14:30:00,230.97,231.5,230.75,231.0901,1217204
2024-09-30 14:45:00,231.12,231.75999,231.1001,231.61,1028551
2024-09-30 15:00:00,231.545,231.91,231.38,231.78999,1132697
2024-09-30 15:15:00,231.795,232.0499,231.52,231.89999,1210930
2024-09-30 15:30:00,232.02,232.1799,231.83,232.05,1105086
2024-09-30 15:45:00,232.05,232.42999,231.94,232.25,974518
2024-09-30 16:00:00,232.25,232.52,232.14,232.33,1079754
2024-09-30 16:15:00,232.35001,232.5383,232.08,232.12,788579
2024-09-30 16:30:00,232.12,232.1931,231.82001,232.11,679135
2024-09-30 16:45:00,232.10001,232.2,231.74001,231.7878,540999
2024-09-30 17:00:00,231.78,232.0399,231.39,231.455,734586
2024-09-30 17:15:00,231.455,231.96001,231.31,231.645,546046
2024-09-30 17:30:00,231.64999,231.81,231.3203,231.5,602573
2024-09-30 17:45:00,231.5,232.0,231.42999,231.84,667026
2024-09-30 18:00:00,231.825,231.88989,231.44321,231.50999,622335
2024-09-30 18:15:00,231.5,231.5556,230.55,231.00999,1213420
2024-09-30 18:30:00,231.0,231.81,230.7764,231.80009,920481
2024-09-30 18:45:00,231.82001,231.91,231.57001,231.7516,666451
2024-09-30 19:00:00,231.72501,231.83,231.32001,231.41499,917312
2024-09-30 19:15:00,231.41499,231.4799,231.03999,231.22,881586
2024-09-30 19:30:00,231.205,231.42999,231.11,231.39,1132873
2024-09-30 19:45:00,231.39,233.0,231.3201,233.0,7945125
2024-10-01 13:30:00,228.5,228.77,226.31,226.59,9345296
2024-10-01 13:45:00,226.81,226.909,225.62,226.125,3862818
2024-10-01 14:00:00,226.11481,226.28999,225.17,225.37,3142536
2024-10-01 14:15:00,225.37,225.37,224.66,224.96001,2436844
2024-10-01 14:30:00,224.7,225.47,224.53999,225.21001,1946146
2024-10-01 14:45:00,225.235,225.38,224.86,225.32001,1386229
2024-10-01 15:00:00,225.14079,225.14079,224.52,224.78999,1492250
2024-10-01 15:15:00,224.785,225.5,224.6814,225.47501,2419257
2024-10-01 15:30:00,225.47,225.94,225.05,225.69009,1411769
2024-10-01 15:45:00,225.69,225.77,225.21001,225.22,1007891
2024-10-01 16:00:00,225.21001,225.82001,225.075,225.28999,973271
2024-10-01 16:15:00,225.31,225.6514,225.205,225.313,1843331
2024-10-01 16:30:00,225.3,225.395,224.42999,224.519,1270330
2024-10-01 16:45:00,224.53951,225.0,224.26781,224.75,1106685
2024-10-01 17:00:00,224.75999,224.77,224.21001,224.23,901762
2024-10-01 17:15:00,224.235,224.24001,223.74001,223.92999,1350280
2024-10-01 17:30:00,223.92999,224.64,223.84,224.5401,1165026
2024-10-01 17:45:00,224.55,225.16,224.36,225.13,1071285
2024-10-01 18:00:00,225.12,225.5799,225.06261,225.45,1041431
2024-10-01 18:15:00,225.42,225.64,225.17999,225.46001,838205
2024-10-01 18:30:00,225.44,225.735,225.246,225.465,957129
2024-10-01 18:45:00,225.4601,225.63,225.33,225.604,862104
2024-10-01 19:00:00,225.60001,225.92,225.515,225.8401,884193
2024-10-01 19:15:00,225.845,226.1884,225.75,226.1501,1498949
2024-10-01 19:30:00,226.14999,226.34,225.92999,226.175,1707645
2024-10-01 19:45:00,226.17999,226.31,225.8757,226.25999,3336461
2024-10-02 13:30:00,225.89,226.11,223.63,223.6501,4018327
2024-10-02 13:45:00,223.64999,224.62,223.21001,223.36,2401305
2024-10-02 14:00:00,223.375,224.69,223.03,224.57001,1787177
2024-10-02 14:15:00,224.56,225.42,224.5,225.42,1178367
2024-10-02 14:30:00,225.39999,226.17,225.27,225.914,1283345
2024-10-02 14:45:00,225.88989,226.39,225.67,226.08,1405165
2024-10-02 15:00:00,226.08501,226.35001,225.91,226.13,911277
2024-10-02 15:15:00,226.29,226.60001,226.0,226.205,989893
2024-10-02 15:30:00,226.22,227.05,226.16499,227.03999,1539071
2024-10-02 15:45:00,227.03999,227.03999,226.55499,226.84,736793
2024-10-02 16:00:00,226.85001,226.94,226.64999,226.82001,555028
2024-10-02 16:15:00,226.83,227.0,226.66,226.952,1123820
2024-10-02 16:30:00,226.95,226.95,226.67,226.81,553892
2024-10-02 16:45:00,226.815,227.03,226.62,226.63499,569707
2024-10-02 17:00:00,226.63,227.0394,226.59,226.94,601024
2024-10-02 17:15:00,226.89,226.98,226.66,226.9599,448405
2024-10-02 17:30:00,226.94,227.02,226.35001,226.69,733249
2024-10-02 17:45:00,226.67999,227.14,226.67,227.116,553934
2024-10-02 18:00:00,227.11,227.17999,227.0166,227.07401,542418
2024-10-02 18:15:00,227.075,227.13989,226.46001,226.82001,588734
2024-10-02 18:30:00,226.8,226.92,226.64999,226.83,419597
2024-10-02 18:45:00,226.83,226.97,226.77,226.89999,476022
2024-10-02 19:00:00,226.89999,227.13,226.86,227.105,561121
2024-10-02 19:15:00,227.105,227.33,227.035,227.24001,648616
2024-10-02 19:30:00,227.22501,227.33,227.07001,227.252,763147
2024-10-02 19:45:00,227.25,227.37,226.69009,226.81,2030836
2024-10-03 13:30:00,225.24001,226.49001,224.89,225.98,2382413
2024-10-03 13:45:00,225.98,226.7,225.5701,226.30499,1273449
2024-10-03 14:00:00,226.31,226.8,225.2101,225.67999,1314586
